Date,Site,WTE,distance.from.stream,qL_m2.sec,well_types,DIC,filename,DOC,ID,DOC_g.m2.day,DIC_g.m2.day
2025-03-12T00:00:00Z,6GW3,0.17199999999999843,7.9248,2.883912242958028e-6,RW,NA,Howley_03142025_detailed.txt,39.249199999999995,6,16.842509590302853,NA
2025-04-17T00:00:00Z,6GW3,-0.1880000000000015,7.9248,1.4726010958148254e-7,RW,14.2208,Howley_04182025_detailed.txt,39.0413,6,2.7439414790132135,0.9994811388132852
2025-10-10T00:00:00Z,6GW3,-1.1580000000000017,7.9248,NA,RW,4.16087,BEF_10102025.txt,30.844099999999997,6,NA,NA
2024-04-18T00:00:00Z,6GW4,-0.5400000000000034,1.524,7.242224992739373e-7,RW,11.5235,BEF_04182024.txt,77.71912,6,14.120616430310292,2.0936794373724337
2024-07-11T00:00:00Z,6GW4,-0.6300000000000034,1.524,2.4607671824186753e-8,RW,16.166999999999998,2024_07_11_Howley_TOC_STREAMS.txt,73.50463,6,1.0862883150073066,0.23892404041382326
2024-07-29T00:00:00Z,6GW4,-1.500000000000003,1.524,4.587271840825663e-8,RW,11.283,08012024_Howley_streams_detailed.txt,45.31836,6,0.45629301010874795,0.11360415586656278
2024-08-30T00:00:00Z,6GW4,-0.3800000000000034,1.524,4.571132562087798e-6,RW,33.290600000000005,08302024_Howley_streams_detailed.txt,52.64141,6,26.98971136787022,17.068381816961598
2024-10-04T00:00:00Z,6GW4,-0.3900000000000034,1.524,8.878591890731023e-6,RW,1.42879,11152024_Howley_streams_details.txt,24.90349,6,29.70578330905832,1.704312372850128
2024-11-01T00:00:00Z,6GW4,-0.5460000000000034,1.524,1.755897263660677e-6,RW,15.785899999999998,11152024_Howley_streams_details.txt,33.63137,6,13.160017260138389,6.1770518556579335
2024-12-09T00:00:00Z,6GW4,-0.7500000000000034,1.524,3.7923178237144713e-7,RW,13.3587,Howley_12112024_detailed.txt,57.811699999999995,6,17.87314464953577,4.129994057081068
2025-01-10T00:00:00Z,6GW4,-0.9600000000000034,1.524,2.916339940596736e-7,RW,12.6779,Howley_01102025_detailed.txt,57.455299999999994,6,14.932358344383886,3.2949257223313513
2025-01-30T00:00:00Z,6GW4,-0.4050000000000034,1.524,8.911689923191822e-7,RW,11.6493,Howley_013025_detailed.txt,40.88269999999999,6,6.1276123111767475,1.7460293497394082
2025-03-12T00:00:00Z,6GW4,-0.3400000000000034,1.524,2.883912242958028e-6,RW,NA,Howley_03142025_detailed.txt,42.7835,6,18.359138760961297,NA
2025-04-17T00:00:00Z,6GW4,-0.6150000000000034,1.524,1.4726010958148254e-7,RW,8.322999999999999,Howley_04182025_detailed.txt,56.2376,6,3.9525498208346934,0.5849657908375738
2025-10-10T00:00:00Z,6GW4,-2.020000000000003,1.524,NA,RW,9.155499999999998,BEF_10102025.txt,29.20169,6,NA,NA
2024-04-18T00:00:00Z,6GW5,-5.375000000000003,7.62,7.242224992739373e-7,upland,37.1793,BEF_04182024.txt,75.50726,6,13.718748438784578,6.755025461526525
2024-10-04T00:00:00Z,6GW5,-4.605000000000002,7.62,8.878591890731023e-6,upland,2.32826,11152024_Howley_streams_details.txt,19.606982,6,23.387917060484565,2.7772327110436374
2024-11-01T00:00:00Z,6GW5,-5.435000000000002,7.62,1.755897263660677e-6,upland,4.2604,11152024_Howley_streams_details.txt,20.946053999999997,6,8.196229656174896,1.6671023968126661
2025-03-12T00:00:00Z,6GW5,-5.435000000000002,7.62,2.883912242958028e-6,upland,NA,Howley_03142025_detailed.txt,13.668589999999998,6,5.865428038301867,NA
2025-04-17T00:00:00Z,6GW5,-5.250000000000003,7.62,1.4726010958148254e-7,upland,10.4616,Howley_04182025_detailed.txt,20.83817,6,1.4645700581109948,0.735273112750975
2024-04-18T00:00:00Z,9GW1,-0.29000000000000004,0.3048,4.636318844522382e-7,RW,13.8656,BEF_04182024.txt,118.93743,9,2.2854372061755734,0.2664338562380911
2024-05-30T00:00:00Z,9GW1,-0.75,0.3048,NA,RW,6.1880999999999995,2024_05_30_Howley_TOC_STREAMS_detailed.txt,97.59597,9,NA,NA
2024-07-29T00:00:00Z,9GW1,-0.28,0.3048,4.5599474586569365e-8,RW,12.9998,08012024_Howley_streams_detailed.txt,120.46182,9,0.22273067531098706,0.024036281644323237
2024-08-30T00:00:00Z,9GW1,-0.16000000000000003,0.3048,3.3575473669989688e-6,RW,33.7605,08302024_Howley_streams_detailed.txt,182.15478,9,24.121902153118878,4.470744482469085
2024-11-01T00:00:00Z,9GW1,-0.278,0.3048,1.6422167389737985e-6,RW,9.1259,11152024_Howley_streams_details.txt,120.43193,9,8.077111920692879,0.6120545911458128
2024-12-09T00:00:00Z,9GW1,-0.35,0.3048,3.139182957509885e-7,RW,11.3496,Howley_12112024_detailed.txt,95.3525,9,1.3503656986779395,0.16073108239128645
2025-01-10T00:00:00Z,9GW1,-0.495,0.3048,3.486105369574402e-7,RW,10.2618,Howley_01102025_detailed.txt,90.8678,9,1.421467991963946,0.1605279344271086
2025-01-30T00:00:00Z,9GW1,-0.28500000000000003,0.3048,6.946583343366665e-7,RW,15.3567,Howley_013025_detailed.txt,102.3617,9,2.865278151594262,0.42986016244931075
2025-03-12T00:00:00Z,9GW1,-0.118,0.3048,2.283457084000187e-6,RW,NA,Howley_03142025_detailed.txt,107.4404,9,9.581225754554879,NA
2025-04-17T00:00:00Z,9GW1,-0.625,0.3048,2.8212950152285883e-8,RW,6.4212,Howley_04182025_detailed.txt,57.84139999999999,9,0.07064464380942155,0.007842538161750194
2024-04-18T00:00:00Z,9GW2,2.5999999999999996,1.524,4.636318844522382e-7,RW,19.1973,BEF_04182024.txt,117.80161,9,2.2636119045231133,0.36888491434626025
2024-07-11T00:00:00Z,9GW2,3.4799999999999995,1.524,NA,RW,32.3286,2024_07_11_Howley_TOC_STREAMS.txt,101.12299000000002,9,NA,NA
2024-07-29T00:00:00Z,9GW2,2.84,1.524,4.5599474586569365e-8,RW,14.157899999999998,08012024_Howley_streams_detailed.txt,105.54671,9,0.19515303683069798,0.026177577492897112
2024-08-30T00:00:00Z,9GW2,3.03,1.524,3.3575473669989688e-6,RW,46.026,08302024_Howley_streams_detailed.txt,138.84417,9,18.386481448749265,6.095007051143262
2024-11-01T00:00:00Z,9GW2,2.8739999999999997,1.524,1.6422167389737985e-6,RW,16.6332,11152024_Howley_streams_details.txt,109.67153,9,7.355434911020914,1.1155531427526637
2024-12-09T00:00:00Z,9GW2,2.78,1.524,3.139182957509885e-7,RW,21.1361,Howley_12112024_detailed.txt,97.7285,9,1.3840142018641042,0.299325811529082
2025-01-30T00:00:00Z,9GW2,2.9299999999999997,1.524,6.946583343366665e-7,RW,22.5384,Howley_013025_detailed.txt,91.937,9,2.573473060950743,0.6308881651232063
2025-03-12T00:00:00Z,9GW2,3.0479999999999996,1.524,2.283457084000187e-6,RW,NA,Howley_03142025_detailed.txt,112.8161,9,10.060615214094874,NA
2025-04-17T00:00:00Z,9GW2,3.095,1.524,2.8212950152285883e-8,RW,21.8687,Howley_04182025_detailed.txt,77.9186,9,0.09516594935684121,0.026709355618555176
2025-10-10T00:00:00Z,9GW2,2.109999999999999,1.524,NA,RW,11.268199999999998,BEF_10102025.txt,83.94770000000001,9,NA,NA
2024-04-18T00:00:00Z,9GW3,-0.23600000000000088,4.2672,4.636318844522382e-7,RW,17.388,BEF_04182024.txt,101.0931,9,1.9425502302145579,0.33411838595285664
2024-05-30T00:00:00Z,9GW3,-0.5260000000000008,4.2672,NA,RW,26.8119,2024_05_30_Howley_TOC_STREAMS_detailed.txt,101.78057,9,NA,NA
2024-07-11T00:00:00Z,9GW3,0.4939999999999992,4.2672,NA,RW,26.7305,2024_07_11_Howley_TOC_STREAMS.txt,79.99076,9,NA,NA
2024-07-29T00:00:00Z,9GW3,-0.4160000000000008,4.2672,4.5599474586569365e-8,RW,25.194999999999997,08012024_Howley_streams_detailed.txt,89.31644000000001,9,0.16514370277298865,0.046584879461893554
2024-10-04T00:00:00Z,9GW3,-0.11600000000000076,4.2672,4.676073163270091e-6,RW,1.404,11152024_Howley_streams_details.txt,101.00343,9,18.80408645459499,0.26138654283573703
2024-11-01T00:00:00Z,9GW3,-0.20600000000000085,4.2672,1.6422167389737985e-6,RW,14.183799999999998,11152024_Howley_streams_details.txt,91.55819,9,6.140611944739769,0.9512771244363821
2024-12-09T00:00:00Z,9GW3,-0.3660000000000008,4.2672,3.139182957509885e-7,RW,38.293,Howley_12112024_detailed.txt,66.1574,9,0.9369097157779387,0.542298877318102
2025-01-10T00:00:00Z,9GW3,-0.4860000000000008,4.2672,3.486105369574402e-7,RW,51.428,Howley_01102025_detailed.txt,81.5717,9,1.276046747033442,0.8045012192517238
2025-01-30T00:00:00Z,9GW3,-0.18100000000000072,4.2672,6.946583343366665e-7,RW,27.433499999999995,Howley_013025_detailed.txt,92.2637,9,2.5826179498313095,0.7679103431435895
2025-03-12T00:00:00Z,9GW3,0.0349999999999992,4.2672,2.283457084000187e-6,RW,NA,Howley_03142025_detailed.txt,84.6308,9,7.547131252197341,NA
2025-04-17T00:00:00Z,9GW3,-0.35100000000000076,4.2672,2.8212950152285883e-8,RW,33.6865,Howley_04182025_detailed.txt,79.55210000000001,9,0.0971610259916165,0.04114303584778514
2024-04-18T00:00:00Z,9GW4,-0.4039999999999979,0.3,4.636318844522382e-7,RW,34.3451,BEF_04182024.txt,84.23514000000002,9,1.6186168056885732,0.6599568309977834
2024-05-30T00:00:00Z,9GW4,-0.743999999999998,0.3,NA,RW,26.4641,2024_05_30_Howley_TOC_STREAMS_detailed.txt,83.27866,9,NA,NA
2024-11-01T00:00:00Z,9GW4,-0.42399999999999793,0.3,1.6422167389737985e-6,RW,12.5151,11152024_Howley_streams_details.txt,70.18684,9,4.707281217196834,0.839360985069852
2024-12-09T00:00:00Z,9GW4,-0.6039999999999981,0.3,3.139182957509885e-7,RW,32.572799999999994,Howley_12112024_detailed.txt,55.37629999999999,9,0.7842296325707155,0.4612903891339689
2025-01-10T00:00:00Z,9GW4,0.1260000000000021,0.3,3.486105369574402e-7,RW,35.0999,Howley_01102025_detailed.txt,62.38549999999999,9,0.9759121648446064,0.549076618682694
2025-01-30T00:00:00Z,9GW4,-0.29399999999999804,0.3,6.946583343366665e-7,RW,NA,Howley_013025_detailed.txt,41.3876,9,1.1585093450667847,NA
2025-03-12T00:00:00Z,9GW4,0.4570000000000019,0.3,2.283457084000187e-6,RW,NA,Howley_03142025_detailed.txt,30.2204,9,2.694968324698626,NA
2025-04-17T00:00:00Z,9GW4,-0.4689999999999981,0.3,2.8212950152285883e-8,RW,34.7558,Howley_04182025_detailed.txt,63.6923,9,0.07779064557398026,0.04244902632563344
2024-12-09T00:00:00Z,9GW5,0.00200000000000288,20,3.139182957509885e-7,upland,12.2672,Howley_12112024_detailed.txt,29.8343,9,0.4225082233194436,0.1737259757093104
2025-01-10T00:00:00Z,9GW5,0.1270000000000031,20,3.486105369574402e-7,upland,37.405,Howley_01102025_detailed.txt,27.83549,9,0.43543761459650715,0.5851358813508349
2025-01-30T00:00:00Z,9GW5,0.487000000000003,20,6.946583343366665e-7,upland,17.9245,Howley_013025_detailed.txt,23.90618,9,0.6691746546030373,0.5017372535650673
2025-03-12T00:00:00Z,9GW5,0.44400000000000306,20,2.283457084000187e-6,upland,NA,Howley_03142025_detailed.txt,20.04518,9,1.7875714802875675,NA
2025-04-17T00:00:00Z,9GW5,NA,20,2.8212950152285883e-8,upland,23.3265,Howley_04182025_detailed.txt,33.724999999999994,9,0.04119005785601216,0.028489840906694378
2025-10-10T00:00:00Z,9GW5,-0.32299999999999707,20,NA,upland,4.16013,BEF_10102025.txt,22.48355,9,NA,NA
2023-06-01T00:00:00Z,6GW0,0,0.01,NA,stream,NA,2024_04_03_Howley_TOC.csv,15.12,6,NA,NA
2023-06-01T00:00:00Z,5GW0,0,0.01,NA,stream,NA,shimadzu 11192023_results.csv,6.015151515,5,NA,NA
2023-06-20T00:00:00Z,6GW0,0,0.01,NA,stream,NA,2024_04_02_Howley_TOC.txt,79.1957,6,NA,NA
2023-07-04T00:00:00Z,6GW0,0,0.01,NA,stream,NA,shimadzu 11192023_results.csv,14.02,6,NA,NA
2023-07-04T00:00:00Z,5GW0,0,0.01,NA,stream,NA,shimadzu 11192023_results.csv,10.56969697,5,NA,NA
2023-07-07T00:00:00Z,6GW0,0,0.01,NA,stream,NA,2024_04_02_Howley_TOC.txt,73.7903,6,NA,NA
2023-07-07T00:00:00Z,5GW0,0,0.01,NA,stream,NA,2024_04_03_Howley_TOC.csv,56.18,5,NA,NA
2023-07-07T00:00:00Z,9GW0,0,0.01,NA,stream,NA,shimadzu 11192023_results.csv,59.57575758,9,NA,NA
2023-08-04T00:00:00Z,6GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,46.194896,6,NA,NA
2023-08-04T00:00:00Z,9GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,63.388648,9,NA,NA
2023-09-08T00:00:00Z,5GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,16.208788,5,NA,NA
2023-09-08T00:00:00Z,6GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,41.65396,6,NA,NA
2023-09-08T00:00:00Z,9GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,78.09304,9,NA,NA
2023-09-13T00:00:00Z,5GW0,0,0.01,NA,stream,NA,2024_04_02_Howley_TOC.txt,56.4455,5,NA,NA
2023-09-28T00:00:00Z,6GW0,0,0.01,NA,stream,NA,2024_04_02_Howley_TOC.txt,77.3543,6,NA,NA
2023-09-28T00:00:00Z,5GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,38.203192,5,NA,NA
2023-09-28T00:00:00Z,9GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,35.550736,9,NA,NA
2023-10-31T00:00:00Z,5GW0,0,0.01,NA,stream,NA,2024_04_02_Howley_TOC.txt,14.66057,5,NA,NA
2023-11-01T00:00:00Z,5GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,61.817776,5,NA,NA
2023-11-01T00:00:00Z,6GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,39.181768,6,NA,NA
2023-11-01T00:00:00Z,9GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,96.54864,9,NA,NA
2023-11-05T00:00:00Z,5GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,16.657352,5,NA,NA
2023-11-05T00:00:00Z,6GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,34.52924,6,NA,NA
2023-11-05T00:00:00Z,9GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,93.0292,9,NA,NA
2023-12-01T00:00:00Z,5GW0,0,0.01,NA,stream,NA,2024_04_02_Howley_TOC.txt,27.55928,5,NA,NA
2023-12-07T00:00:00Z,5GW0,0,0.01,NA,stream,NA,2024_04_03_Howley_TOC.csv,17.41,5,NA,NA
2023-12-07T00:00:00Z,6GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,19.739008,6,NA,NA
2023-12-07T00:00:00Z,9GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,36.271792,9,NA,NA
2024-02-08T00:00:00Z,5GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,81.0116,5,NA,NA
2024-02-08T00:00:00Z,6GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,57.66312,6,NA,NA
2024-02-08T00:00:00Z,9GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,85.47528,9,NA,NA
2024-03-04T00:00:00Z,5GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,36.005688,5,NA,NA
2024-03-04T00:00:00Z,6GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,67.182776,6,NA,NA
2024-03-04T00:00:00Z,9GW0,0,0.01,NA,stream,NA,Results 24-03-08_Howley .csv,77.23464,9,NA,NA
2024-03-25T00:00:00Z,5GW0,0,0.01,NA,stream,NA,2024_04_02_Howley_TOC.txt,31.4678,5,NA,NA
2024-03-25T00:00:00Z,6GW0,0,0.01,NA,stream,NA,2024_04_02_Howley_TOC.txt,62.44489999999999,6,NA,NA
2024-03-25T00:00:00Z,9GW0,0,0.01,NA,stream,NA,2024_04_02_Howley_TOC.txt,83.4725,9,NA,NA
2024-04-18T00:00:00Z,6GW0,0,0.01,NA,stream,5.3556,BEF_04182024.txt,76.43385,6,NA,NA
2024-04-18T00:00:00Z,5GW0,0,0.01,NA,stream,2.65645,BEF_04182024.txt,39.25069,5,NA,NA
2024-05-08T00:00:00Z,5GW0,0,0.01,NA,stream,3.6351,2024_05_08_Howley_TOC_wetlands_streams_detailed.txt,14.244716,5,NA,NA
2024-05-08T00:00:00Z,6GW0,0,0.01,NA,stream,6.3657,2024_05_08_Howley_TOC_wetlands_streams_detailed.txt,80.28966,6,NA,NA
2024-05-08T00:00:00Z,9GW0,0,0.01,NA,stream,3.75091,2024_05_08_Howley_TOC_wetlands_streams_detailed.txt,103.06584,9,NA,NA
2024-05-30T00:00:00Z,5GW0,0,0.01,NA,stream,3.35982,2024_05_30_Howley_TOC_STREAMS_detailed.txt,15.252009,5,NA,NA
2024-05-30T00:00:00Z,6GW0,0,0.01,NA,stream,5.474,2024_05_30_Howley_TOC_STREAMS_detailed.txt,83.458,6,NA,NA
2024-07-07T00:00:00Z,5GW0,0,0.01,NA,stream,NA,2024_04_02_Howley_TOC.txt,77.11670000000001,5,NA,NA
2024-07-11T00:00:00Z,6GW0,0,0.01,NA,stream,10.124899999999998,2024_07_11_Howley_TOC_STREAMS.txt,87.37359000000001,6,NA,NA
2024-07-11T00:00:00Z,5GW0,0,0.01,NA,stream,23.5559,2024_07_11_Howley_TOC_STREAMS.txt,57.66293,5,NA,NA
2024-07-29T00:00:00Z,5GW0,0,0.01,NA,stream,3.15077,08012024_Howley_streams_detailed.txt,72.72749,5,NA,NA
2024-07-29T00:00:00Z,6GW0,0,0.01,NA,stream,6.1696,08012024_Howley_streams_detailed.txt,81.87383,6,NA,NA
2024-07-29T00:00:00Z,9GW0,0,0.01,NA,stream,2.73489,08012024_Howley_streams_detailed.txt,92.69401,9,NA,NA
2024-08-22T00:00:00Z,5GW0,0,0.01,NA,stream,7.324,08302024_Howley_streams_detailed.txt,96.25092,5,NA,NA
2024-08-23T00:00:00Z,6GW0,0,0.01,NA,stream,4.7266,08302024_Howley_streams_detailed.txt,91.67775,6,NA,NA
2024-08-23T00:00:00Z,5GW0,0,0.01,NA,stream,2.56913,08302024_Howley_streams_detailed.txt,62.56489,5,NA,NA
2024-08-23T00:00:00Z,9GW0,0,0.01,NA,stream,3.70096,08302024_Howley_streams_detailed.txt,150.4116,9,NA,NA
2024-09-13T00:00:00Z,9GW0,0,0.01,NA,stream,3.910379999999999,09162024_Howley_streams_detailed.txt,109.88076,9,NA,NA
2024-09-13T00:00:00Z,6GW0,0,0.01,NA,stream,4.9227,09162024_Howley_streams_detailed.txt,75.92572000000001,6,NA,NA
2024-09-13T00:00:00Z,5GW0,0,0.01,NA,stream,3.21478,09162024_Howley_streams_detailed.txt,59.87479,5,NA,NA
2024-10-04T00:00:00Z,6GW0,0,0.01,NA,stream,2.37303,11152024_Howley_streams_details.txt,80.28966,6,NA,NA
2024-10-04T00:00:00Z,5GW0,0,0.01,NA,stream,1.35442,11152024_Howley_streams_details.txt,51.98383,5,NA,NA
2024-10-04T00:00:00Z,9GW0,0,0.01,NA,stream,1.20494,11152024_Howley_streams_details.txt,117.68205,9,NA,NA
2024-10-25T00:00:00Z,6GW0,0,0.01,NA,stream,1.7532799999999995,11152024_Howley_streams_details.txt,74.132320000000007,6,NA,NA
2024-10-25T00:00:00Z,5GW0,0,0.01,NA,stream,NA,11152024_Howley_streams_details.txt,40.466899999999995,5,NA,NA
2024-10-25T00:00:00Z,9GW0,0,0.01,NA,stream,NA,11152024_Howley_streams_details.txt,107.9156,9,NA,NA
2024-11-22T00:00:00Z,6GW0,0,0.01,NA,stream,3.74906,Howley_12032024_detailed.txt,79.27340000000001,6,NA,NA
2024-11-22T00:00:00Z,9GW0,0,0.01,NA,stream,1.91275,Howley_12032024_detailed.txt,111.04647,9,NA,NA
2024-11-22T00:00:00Z,5GW0,0,0.01,NA,stream,2.26425,Howley_12032024_detailed.txt,22.500334,5,NA,NA
2024-12-13T00:00:00Z,6GW0,0,0.01,NA,stream,1.8184,Howley_12302024_detailed.txt,74.6219,6,NA,NA
2024-12-13T00:00:00Z,9GW0,0,0.01,NA,stream,1.26044,Howley_12302024_detailed.txt,95.1743,9,NA,NA
2024-12-13T00:00:00Z,5GW0,0,0.01,NA,stream,1.95752,Howley_12302024_detailed.txt,19.28783,5,NA,NA
2025-01-27T00:00:00Z,6GW0,0,0.01,NA,stream,4.9486,Howley_01272025_detailed.txt,54.128899999999994,6,NA,NA
2025-01-27T00:00:00Z,9GW0,0,0.01,NA,stream,2.85403,Howley_01272025_detailed.txt,73.3151,9,NA,NA
2025-01-27T00:00:00Z,5GW0,0,0.01,NA,stream,2.7656,Howley_01272025_detailed.txt,34.64569999999999,5,NA,NA
2025-02-20T00:00:00Z,9GW0,0,0.01,NA,stream,2.38117,Howley_02252025_detailed.txt,74.6219,9,NA,NA
2025-02-28T00:00:00Z,9GW0,0,0.01,NA,stream,2.3179,Howley_02282025_detailed.txt,76.96820000000001,9,NA,NA
2025-02-28T00:00:00Z,6GW0,0,0.01,NA,stream,3.74647,Howley_02282025_detailed.txt,58.4651,6,NA,NA
2025-02-28T00:00:00Z,5GW0,0,0.01,NA,stream,2.64979,Howley_02282025_detailed.txt,35.8931,5,NA,NA
2025-04-16T00:00:00Z,6GW0,0,0.01,NA,stream,4.10611,Howley_04182025_detailed.txt,67.2563,6,NA,NA
2025-04-16T00:00:00Z,5GW0,0,0.01,NA,stream,2.8825200000000004,Howley_04182025_detailed.txt,34.25959999999999,5,NA,NA
2025-04-16T00:00:00Z,9GW0,0,0.01,NA,stream,1.92866,Howley_04182025_detailed.txt,93.0062,9,NA,NA
2025-06-01T00:00:00Z,6GW0,0,0.01,NA,stream,2.14918,DOE_09032025.txt,82.9676,6,NA,NA
2025-06-01T00:00:00Z,5GW0,0,0.01,NA,stream,1.5161099999999998,DOE_09032025.txt,42.813199999999995,5,NA,NA
2025-08-29T00:00:00Z,6GW0,0,0.01,NA,stream,3.75609,DOE_09032025.txt,126.8048,6,NA,NA
2025-08-29T00:00:00Z,9GW0,0,0.01,NA,stream,4.8412999999999995,DOE_09032025.txt,83.5022,9,NA,NA
2025-08-29T00:00:00Z,5GW0,0,0.01,NA,stream,2.44629,DOE_09032025.txt,46.4663,5,NA,NA
